ID,Language_ID,Parameter_ID,Form,Segments,Comment,Source
tamS15_770,tam,S15_770,vaḻavaḻappāṉa,,,borin2013ids
tamS15_780,tam,S15_780,kūrmaiyāṉa,,,borin2013ids
tamS15_790,tam,S15_790,kūraṟṟa,,,borin2013ids
tamS15_810,tam,S15_810,palamāṉa,,,borin2013ids
tamS15_820,tam,S15_820,ilēcāṉa,,,borin2013ids
tamS15_830,tam,S15_830,īram,,,borin2013ids
tamS15_840,tam,S15_840,kāynta,,,borin2013ids
tamS15_850,tam,S15_850,cūṭāṉa,,,borin2013ids
tamS15_851,tam,S15_851,veppamāṉa,,,borin2013ids
tamS15_860,tam,S15_860,kuḷir,,,borin2013ids
tamS15_870,tam,S15_870,tūymaiyāṉa,,,borin2013ids
tamS15_880,tam,S15_880,aḻukku,,,borin2013ids
tamS15_890,tam,S15_890,curukkam,,,borin2013ids
tamS16_110,tam,S16_110,ātmā,,,borin2013ids
tamS16_150,tam,S16_150,viyappaṭai,,,borin2013ids
tamS16_180,tam,S16_180,vāḻttukkaḷ,,,borin2013ids
tamS16_190,tam,S16_190,kēṭṭa nēram,,,borin2013ids
tamS16_230,tam,S16_230,cantōṣam,,,borin2013ids
tamS16_250,tam,S16_250,cirittal,,,borin2013ids
tamS16_251,tam,S16_251,puṉṉakaittal,,,borin2013ids
tamS16_260,tam,S16_260,viḷaiyāṭutal,,,borin2013ids
tamS16_270,tam,S16_270,kātalittal,,,borin2013ids
tamS16_290,tam,S16_290,mūttamiṭutal,,,borin2013ids
tamS16_300,tam,S16_300,taḻuvutal,,,borin2013ids
tamS16_310,tam,S16_310,vali,,,borin2013ids
tamS16_320,tam,S16_320,tukkam,,,borin2013ids
tamS16_330,tam,S16_330,pataṭṭam,,,borin2013ids
tamS16_340,tam,S16_340,varuttam,,,borin2013ids
tamS16_350,tam,S16_350,irakkam,,,borin2013ids
tamS16_370,tam,S16_370,aḻutal,,,borin2013ids
tamS16_380,tam,S16_380,kiḻi,,,borin2013ids
tamS16_390,tam,S16_390,mūṉakal,,,borin2013ids
tamS16_410,tam,S16_410,veṟuttal,,,borin2013ids
tamS16_420,tam,S16_420,kōpam,,,borin2013ids
tamS16_440,tam,S16_440,poṟāmai,,,borin2013ids
tamS16_450,tam,S16_450,veṭkam,,,borin2013ids
tamS16_480,tam,S16_480,perumaippaṭu,,,borin2013ids
tamS16_510,tam,S16_510,etirttu nil,,,borin2013ids
tamS16_520,tam,S16_520,tairiyamūḷḷa,,,borin2013ids
tamS16_530,tam,S16_530,payam,,,borin2013ids
tamS16_540,tam,S16_540,āpattu,,,borin2013ids
tamS16_620,tam,S16_620,vēṇṭutal,,,borin2013ids
tamS16_622,tam,S16_622,tērnteṭuttal,,,borin2013ids
tamS16_630,tam,S16_630,namputal,,,borin2013ids
tamS16_650,tam,S16_650,nampikkaikkuriya,,,borin2013ids
tamS16_660,tam,S16_660,uṇmaiyāṉa,,,borin2013ids
tamS16_670,tam,S16_670,poy,,,borin2013ids
tamS16_680,tam,S16_680,vañcittal,,,borin2013ids
tamS16_690,tam,S16_690,maṉṉittal,,,borin2013ids
tamS16_710,tam,S16_710,nallatu,,,borin2013ids
tamS16_720,tam,S16_720,keṭṭa,,,borin2013ids
tamS16_730,tam,S16_730,cari,,,borin2013ids
tamS16_740,tam,S16_740,tavaṟāṉa,,,borin2013ids
tamS16_760,tam,S16_760,tavaṟu,,,borin2013ids
tamS16_770,tam,S16_770,tappu,,,borin2013ids
tamS16_780,tam,S16_780,paḻi cumattu,,,borin2013ids
tamS16_790,tam,S16_790,pārāṭṭu,,,borin2013ids
tamS16_810,tam,S16_810,aḻakiya,,,borin2013ids
tamS16_820,tam,S16_820,kōramāṉa,,,borin2013ids
tamS16_830,tam,S16_830,pērācaiyuḷḷa,,,borin2013ids
tamS16_840,tam,S16_840,putticāli,,,borin2013ids
tamS17_110,tam,S17_110,uḷḷam,,,borin2013ids
tamS17_130,tam,S17_130,yōcittāl,,,borin2013ids
tamS17_140,tam,S17_140,niṉaittal,,,borin2013ids
tamS17_150,tam,S17_150,namputal,,,borin2013ids
tamS17_160,tam,S17_160,uṇartal,,,borin2013ids
tamS17_170,tam,S17_170,aṟintiruttal,,,borin2013ids
tamS17_171,tam,S17_171,yūkittal,,,borin2013ids
tamS17_180,tam,S17_180,kāṇappaṭutal,,,borin2013ids
tamS17_190,tam,S17_190,karuttu,,,borin2013ids
tamS17_210,tam,S17_210,aṟivuḷḷa,,,borin2013ids
tamS17_220,tam,S17_220,muṭṭāḷtaṉamāṉa,,,borin2013ids
tamS17_230,tam,S17_230,paittiyam,,,borin2013ids
tamS17_240,tam,S17_240,kaṟṟukkoḷḷutal,,,borin2013ids
tamS17_242,tam,S17_242,paṭittal,,,borin2013ids
tamS17_250,tam,S17_250,kaṟṟukkoṭuttal,,,borin2013ids
tamS17_260,tam,S17_260,māṇavaṉ,,,borin2013ids
tamS17_270,tam,S17_270,āciriyar,,,borin2013ids
tamS17_280,tam,S17_280,paḷḷi,,,borin2013ids
tamS17_310,tam,S17_310,niṉaittal,,,borin2013ids
tamS17_320,tam,S17_320,maṟattal,,,borin2013ids
tamS17_340,tam,S17_340,teḷinta,,,borin2013ids
tamS17_350,tam,S17_350,puriyāta,,,borin2013ids
tamS17_360,tam,S17_360,rakaciyam,,,borin2013ids
tamS17_370,tam,S17_370,niccayamāka,,,borin2013ids
tamS17_380,tam,S17_380,viḷakkutal,,,borin2013ids
tamS17_410,tam,S17_410,nōkkam,,,borin2013ids
tamS17_420,tam,S17_420,kāraṇam,,,borin2013ids
tamS17_430,tam,S17_430,cantēkam,,,borin2013ids
tamS17_440,tam,S17_440,cantēkappaṭutal,,,borin2013ids
tamS17_441,tam,S17_441,nampikkaitturōkam,,,borin2013ids
tamS17_450,tam,S17_450,vēṇṭum,,,borin2013ids
tamS17_460,tam,S17_460,eḷitu,,,borin2013ids
tamS17_470,tam,S17_470,kaṣṭamāṉa,,,borin2013ids
tamS17_480,tam,S17_480,mūyaṟcittal,,,borin2013ids
tamS17_490,tam,S17_490,vitam,,,borin2013ids
tamS17_510,tam,S17_510,maṟṟum,,,borin2013ids
tamS17_520,tam,S17_520,ēṉeṉṟāl,,,borin2013ids
tamS17_530,tam,S17_530,ākil,,,borin2013ids
tamS17_540,tam,S17_540,allatu,,,borin2013ids
tamS17_550,tam,S17_550,ām,,,borin2013ids
tamS17_560,tam,S17_560,illai,,,borin2013ids
tamS17_610,tam,S17_610,eppaṭi,,,borin2013ids
tamS17_620,tam,S17_620,ettaṉai?,,,borin2013ids
tamS17_630,tam,S17_630,evvaḷavu,,,borin2013ids
tamS17_640,tam,S17_640,eṉṉa,,,borin2013ids
tamS17_650,tam,S17_650,eppōtu,,,borin2013ids
tamS17_660,tam,S17_660,eṅkē,,,borin2013ids
tamS17_670,tam,S17_670,etu,,,borin2013ids
tamS17_680,tam,S17_680,yār,,,borin2013ids
tamS17_690,tam,S17_690,ēṉ,,,borin2013ids
tamS18_110,tam,S18_110,kural,,,borin2013ids
tamS18_120,tam,S18_120,pāṭutal,,,borin2013ids
tamS18_130,tam,S18_130,kattutal,,,borin2013ids
tamS18_150,tam,S18_150,kicukicuttal,,,borin2013ids
tamS18_160,tam,S18_160,mūṇumūṇuttal,,,borin2013ids
tamS18_170,tam,S18_170,cīṭṭiyaṭittal,,,borin2013ids
tamS18_180,tam,S18_180,vīṟiṭum captam,,,borin2013ids
tamS18_190,tam,S18_190,ūḷaiyiṭutal,,,borin2013ids
tamS18_210,tam,S18_210,pēcutal,,,borin2013ids
tamS18_211,tam,S18_211,tikkipēcutal,,,borin2013ids
tamS18_220,tam,S18_220,colvatu,,,borin2013ids
tamS18_221,tam,S18_221,collutal,,,borin2013ids
tamS18_222,tam,S18_222,coṟpoḻivu,,,borin2013ids
tamS18_230,tam,S18_230,nicaptamāṉa,,,borin2013ids
tamS18_240,tam,S18_240,moḻi,,,borin2013ids
tamS18_260,tam,S18_260,col,,,borin2013ids
tamS18_280,tam,S18_280,peyar,,,borin2013ids
tamS18_310,tam,S18_310,kēṭpatu,,,borin2013ids
tamS18_320,tam,S18_320,viṭaiyaḷittal,,,borin2013ids
tamS18_330,tam,S18_330,oppukkoḷḷal,,,borin2013ids
tamS18_340,tam,S18_340,maṟuttal,,,borin2013ids
tamS18_350,tam,S18_350,vēṇṭutal,,,borin2013ids
tamS18_360,tam,S18_360,uṟutimoḻi,,,borin2013ids
tamS18_370,tam,S18_370,maṟuttal,,,borin2013ids
tamS18_380,tam,S18_380,taṭai ceytal,,,borin2013ids
tamS18_390,tam,S18_390,tiṭṭutal,,,borin2013ids
tamS18_410,tam,S18_410,varavaḻaittal,,,borin2013ids
tamS18_420,tam,S18_420,aḻaittal,,,borin2013ids
tamS18_430,tam,S18_430,terivittal,,,borin2013ids
tamS18_440,tam,S18_440,miraṭṭutal,,,borin2013ids
tamS18_450,tam,S18_450,taṟpukaḻkci,,,borin2013ids
tamS18_510,tam,S18_510,eḻututal,,,borin2013ids
tamS18_520,tam,S18_520,paṭittal,,,borin2013ids
tamS18_560,tam,S18_560,kākitam,,,borin2013ids
tamS18_570,tam,S18_570,pōṉā,,,borin2013ids
tamS18_610,tam,S18_610,puttakam,,,borin2013ids
tamS18_670,tam,S18_670,kaviñaṉ,,,borin2013ids
tamS18_710,tam,S18_710,pullāṅkuḻal,,,borin2013ids
tamS18_720,tam,S18_720,mattaḷam,,,borin2013ids
tamS18_730,tam,S18_730,tārai,,,borin2013ids
tamS18_740,tam,S18_740,kilukiluppai,,,borin2013ids
tamS19_110,tam,S19_110,nāṭu,,,borin2013ids
tamS19_120,tam,S19_120,taynāṭu,,,borin2013ids
tamS19_150,tam,S19_150,paṭṭaṇam,,,borin2013ids
tamS19_160,tam,S19_160,kirāmam,,,borin2013ids
tamS19_170,tam,S19_170,ellai,,,borin2013ids
tamS19_210,tam,S19_210,makkaḷ,,,borin2013ids
tamS19_230,tam,S19_230,kulam,,,borin2013ids
tamS19_240,tam,S19_240,ātivācitalaivaṉ,,,borin2013ids
tamS19_250,tam,S19_250,ūṉṟukōl,,,borin2013ids
tamS19_310,tam,S19_310,āṭciceytal,,,borin2013ids
tamS19_320,tam,S19_320,rājā,,,borin2013ids
tamS19_330,tam,S19_330,rāṇi,,,borin2013ids
tamS19_360,tam,S19_360,pirapu,,,borin2013ids
tamS19_370,tam,S19_370,kuṭimakaṉ,,,borin2013ids
tamS19_410,tam,S19_410,ejmāṉ,,,borin2013ids
tamS19_420,tam,S19_420,aṭimai,,,borin2013ids
tamS19_430,tam,S19_430,vēlaiyāḷ,,,borin2013ids
tamS19_440,tam,S19_440,cutantiramaṉitar,,,borin2013ids
tamS19_450,tam,S19_450,āṇaiyiṭutal,,,borin2013ids
tamS19_460,tam,S19_460,kīḻppaṭittal,,,borin2013ids
tamS19_470,tam,S19_470,aṉumatittal,,,borin2013ids
tamS19_510,tam,S19_510,naṇpar,,,borin2013ids
tamS19_520,tam,S19_520,etiri,,,borin2013ids
tamS19_540,tam,S19_540,aṇṭaiyar,,,borin2013ids
tamS19_550,tam,S19_550,anniyar,,,borin2013ids
tamS19_560,tam,S19_560,viruntāḷi,,,borin2013ids
tamS19_570,tam,S19_570,viruntōmpi,,,borin2013ids
tamS19_580,tam,S19_580,utavutal,,,borin2013ids
tamS19_590,tam,S19_590,taṭuttal,,,borin2013ids
tamS19_610,tam,S19_610,vaḻakkam,,,borin2013ids
tamS19_620,tam,S19_620,caccaravu,,,borin2013ids
tamS19_630,tam,S19_630,cūḻcci,,,borin2013ids
tamS19_650,tam,S19_650,cantittal,,,borin2013ids
tamS19_720,tam,S19_720,vipaccāri,,,borin2013ids
tamS20_110,tam,S20_110,caṇṭai,,,borin2013ids
tamS20_130,tam,S20_130,yuttam,,,borin2013ids
tamS20_140,tam,S20_140,amaiti,,,borin2013ids
tamS20_150,tam,S20_150,rāṇuvam,,,borin2013ids
tamS20_170,tam,S20_170,paṭaivīrar,,,borin2013ids
tamS20_210,tam,S20_210,āyutaṅkaḷ,,,borin2013ids
tamS20_220,tam,S20_220,kuṇṭāntaṭi,,,borin2013ids
tamS20_222,tam,S20_222,pōrkkōṭāri,,,borin2013ids
tamS20_240,tam,S20_240,vil,,,borin2013ids
tamS20_250,tam,S20_250,ampu,,,borin2013ids
tamS20_260,tam,S20_260,īṭṭi,,,borin2013ids
tamS20_270,tam,S20_270,vāḷ,,,borin2013ids
tamS20_280,tam,S20_280,tuppākki,,,borin2013ids
tamS20_310,tam,S20_310,kāppuc cātaṉam,,,borin2013ids
tamS20_330,tam,S20_330,talaikkavacam,,,borin2013ids
tamS20_340,tam,S20_340,kavacam,,,borin2013ids
tamS20_350,tam,S20_350,kōṭṭai,,,borin2013ids
tamS20_360,tam,S20_360,kōpuram,,,borin2013ids
tamS20_410,tam,S20_410,veṟṟi,,,borin2013ids
tamS20_420,tam,S20_420,tōlvi,,,borin2013ids
tamS20_430,tam,S20_430,tākkutal,,,borin2013ids
tamS20_440,tam,S20_440,taṟkāttal,,,borin2013ids
tamS20_450,tam,S20_450,piṉvāṅkutal,,,borin2013ids
tamS20_460,tam,S20_460,caraṇ,,,borin2013ids
tamS20_470,tam,S20_470,kaiti,,,borin2013ids
tamS20_471,tam,S20_471,meykkāppāḷar,,,borin2013ids
tamS20_490,tam,S20_490,pāyap patuṅkutal,,,borin2013ids
tamS20_510,tam,S20_510,mīṉavar,,,borin2013ids
tamS20_520,tam,S20_520,tūṇṭil mūḷ,,,borin2013ids
tamS20_530,tam,S20_530,taṅkūci,,,borin2013ids
tamS20_540,tam,S20_540,mīṉvalai,,,borin2013ids
tamS20_560,tam,S20_560,irai,,,borin2013ids
tamS20_610,tam,S20_610,vēṭṭaiyāṭutal,,,borin2013ids
tamS20_620,tam,S20_620,cuṭutal,,,borin2013ids
tamS20_630,tam,S20_630,tavaṟutal,,,borin2013ids
tamS20_640,tam,S20_640,poṟi,,,borin2013ids
tamS20_650,tam,S20_650,cikkavaittal,,,borin2013ids
tamS21_110,tam,S21_110,caṭṭam,,,borin2013ids
tamS21_150,tam,S21_150,nītimaṉṟam,,,borin2013ids
tamS21_160,tam,S21_160,tīrmāṉittal,,,borin2013ids
tamS21_170,tam,S21_170,tīrppu,,,borin2013ids
tamS21_180,tam,S21_180,nītipati,,,borin2013ids
tamS21_210,tam,S21_210,vāti,,,borin2013ids
tamS21_220,tam,S21_220,pirativāti,,,borin2013ids
tamS21_230,tam,S21_230,cāṭci,,,borin2013ids
tamS21_240,tam,S21_240,cattiyañceytal,,,borin2013ids
tamS21_250,tam,S21_250,uṟutimoḻi,,,borin2013ids
tamS21_310,tam,S21_310,kuṟṟañcāṭṭutal,,,borin2013ids
tamS21_320,tam,S21_320,kaṇṭittal,,,borin2013ids
tamS21_340,tam,S21_340,viṭuvikkappaṭutal,,,borin2013ids
tamS21_350,tam,S21_350,kuṟṟamūḷḷa,,,borin2013ids
tamS21_360,tam,S21_360,appāvi,,,borin2013ids
tamS21_370,tam,S21_370,taṇṭaṉai,,,borin2013ids
tamS21_380,tam,S21_380,aparātam,,,borin2013ids
tamS21_390,tam,S21_390,ciṟai,,,borin2013ids
tamS21_420,tam,S21_420,kolai,,,borin2013ids
tamS21_430,tam,S21_430,kūṭā oḻukkam,,,borin2013ids
tamS21_440,tam,S21_440,kaṟpaḻittal,,,borin2013ids
tamS21_460,tam,S21_460,tīvaippu,,,borin2013ids
tamS21_470,tam,S21_470,poyccāṭciyam,,,borin2013ids
tamS21_510,tam,S21_510,tiruṭutal,,,borin2013ids
tamS21_520,tam,S21_520,tiruṭaṉ,,,borin2013ids
tamS22_110,tam,S22_110,matam,,,borin2013ids
tamS22_120,tam,S22_120,iṟaivaṉ,,,borin2013ids
tamS22_130,tam,S22_130,kōyil,,,borin2013ids
tamS22_140,tam,S22_140,pūjai māṭam,,,borin2013ids
tamS22_150,tam,S22_150,tiyākam,,,borin2013ids
tamS22_160,tam,S22_160,vaḻipaṭutal,,,borin2013ids
tamS22_170,tam,S22_170,pirāttaṉai,,,borin2013ids
tamS22_180,tam,S22_180,matakuru,,,borin2013ids
tamS22_190,tam,S22_190,paricuttamāṉa,,,borin2013ids
tamS22_220,tam,S22_220,upatēci,,,borin2013ids
tamS22_230,tam,S22_230,ācirvati,,,borin2013ids
tamS22_240,tam,S22_240,cāpamiṭutal,,,borin2013ids
tamS22_260,tam,S22_260,viratam,,,borin2013ids
tamS22_310,tam,S22_310,cuvarkkam,,,borin2013ids
tamS22_320,tam,S22_320,narakam,,,borin2013ids
tamS22_350,tam,S22_350,arakkaṉ,,,borin2013ids
tamS22_370,tam,S22_370,vikkirakam,,,borin2013ids
tamS22_420,tam,S22_420,māyājālam,,,borin2013ids
tamS22_430,tam,S22_430,cūṉiyakkāri,,,borin2013ids
tamS22_440,tam,S22_440,tēvatai,,,borin2013ids
tamS22_450,tam,S22_450,pēy,,,borin2013ids
tamS22_470,tam,S22_470,cakuṉam,,,borin2013ids
telS01_100,tel,S01_100,ila; kuwalayam; jagam,,,borin2013ids
telS01_210,tel,S01_210,bhuumi; neela;,,,borin2013ids
telS01_212,tel,S01_212,iriNam; uppucawDu; ubbaneela; erracawuDu; garapaneela; cawkaneela; tuwwa,,,borin2013ids
telS01_213,tel,S01_213,awakaram; dummu; duwwa; duusaram; dhuuLi,,,borin2013ids
telS01_214,tel,S01_214,aDusu; dammu; pankam; banda; burada; rompi,,,borin2013ids
telS01_215,tel,S01_215,waaluka; isuka,,,borin2013ids
telS01_220,tel,S01_220,koNDa ; giri; nagam; parvatam,,,borin2013ids
telS01_222,tel,S01_222,cariya,,,borin2013ids
telS01_230,tel,S01_230,maydaanam; samatalam,,,borin2013ids
telS01_240,tel,S01_240,koona; cariya; taTam; looya; loowa ,,,borin2013ids
telS01_250,tel,S01_250,diiwi; dwiipam; lanka,,,borin2013ids
telS01_270,tel,S01_270,oDDu,,,borin2013ids
telS01_280,tel,S01_280,kuharam; gahwaram; guha; bilam; loNDa ,,,borin2013ids
telS01_310,tel,S01_310,udakam; niiru; niillu,,,borin2013ids
telS01_320,tel,S01_320,ambudhi; abdhi; jalaraaśi; niiradhi; samudram; kadali,,,borin2013ids
telS01_322,tel,S01_322,nistaranga,,,borin2013ids
telS01_324,tel,S01_324,nuccu; pheenam; nuraga,,,borin2013ids
telS01_329,tel,S01_329,apaarapaaraawaaram; jaladhi; payoodhi; mahaarNawam,,,borin2013ids
telS01_330,tel,S01_330,kolanu; saraswati; cheruvu ,,,borin2013ids
telS01_340,tel,S01_340,akhaatam,,,borin2013ids
telS01_343,tel,S01_343,agram,,,borin2013ids
telS01_350,tel,S01_350,ala; keraTam; tarangam,,,borin2013ids
telS01_352,tel,S01_352,pooTu; weelaa; ala,,,borin2013ids
telS01_353,tel,S01_353,nimna; aaTu,,,borin2013ids
telS01_354,tel,S01_354,pooTu;,,,borin2013ids
telS01_360,tel,S01_360,eeru; nadi,,,borin2013ids
telS01_362,tel,S01_362,aawartam; sujñaanam,,,borin2013ids
telS01_370,tel,S01_370,uurabaawi; baawi,,,borin2013ids
telS01_380,tel,S01_380,gummi,,,borin2013ids
telS01_390,tel,S01_390,jalapaatam; jharam,,,borin2013ids
telS01_410,tel,S01_410,aDawi,,,borin2013ids
telS01_430,tel,S01_430,karra; kalapa; kaTTa,,,borin2013ids
telS01_440,tel,S01_440,upalam; caTTu; raayi; banDa,,,borin2013ids
telS01_450,tel,S01_450,bhuukampam,,,borin2013ids
telS01_510,tel,S01_510,ambaram; aakasam; aakaaśam; upparam; gaganam; diwam; nabham  ,,,borin2013ids
telS01_520,tel,S01_520,aruNuDu,,,borin2013ids
telS01_530,tel,S01_530,amṛtaamśuwu,,,borin2013ids
telS01_540,tel,S01_540,taara; nakSatram; rikka; cukka,,,borin2013ids
telS01_550,tel,S01_550,taTittu; piDugu; merupu,,,borin2013ids
telS01_560,tel,S01_560,urumu,,,borin2013ids
telS01_570,tel,S01_570,taTillata; meruputiiga; widyullata ,,,borin2013ids
telS01_580,tel,S01_580,tupaanu,,,borin2013ids
telS01_590,tel,S01_590,indradhanassu; koraDu; hariwillu;  koraDu,,,borin2013ids
telS01_610,tel,S01_610,welugu,,,borin2013ids
telS01_620,tel,S01_620,andhakaaram; irulu; tamassu; chiikaTi,,,borin2013ids
telS01_630,tel,S01_630,tamassu; niiDapaTTu; niiDa,,,borin2013ids
telS01_640,tel,S01_640,tuSaaram; mancu; himam ,,,borin2013ids
telS01_710,tel,S01_710,pawanam; waatam; śwasanam; gaali,,,borin2013ids
telS01_720,tel,S01_720,anilam; gaaDpu; waayuwu,,,borin2013ids
telS01_730,tel,S01_730,jaladharam; jiimuutam; tooyadam; dhaaraadharam; niiradam; meegham  ,,,borin2013ids
telS01_740,tel,S01_740,pogamancu,,,borin2013ids
telS01_750,tel,S01_750,cinuku; vaana; varsham;,,,borin2013ids
telS01_760,tel,S01_760,niihaaram; mancu;,,,borin2013ids
telS01_770,tel,S01_770,mancu; himam ,,,borin2013ids
telS01_780,tel,S01_780,waataawaraNam; waayusthiti,,,borin2013ids
telS01_810,tel,S01_810,angaaram; aggi,,,borin2013ids
telS01_820,tel,S01_820,agnijwaala; kiila; ciccu; jwaala; maNTa ,,,borin2013ids
telS01_830,tel,S01_830,dhuumam;poga ,,,borin2013ids
telS01_840,tel,S01_840,buuDida;,,,borin2013ids
telS01_841,tel,S01_841,kappina nippu,,,borin2013ids
telS01_851,tel,S01_851,kaalcu; manDu,,,borin2013ids
telS01_852,tel,S01_852,jwalincu,,,borin2013ids
telS01_860,tel,S01_860,aNTapeTTu,,,borin2013ids
telS01_861,tel,S01_861,aarcu,,,borin2013ids
telS01_870,tel,S01_870,aggipulla; nippupulla,,,borin2013ids
telS01_880,tel,S01_880,kaTTe; cituku; pulla ,,,borin2013ids
telS01_890,tel,S01_890,angaaram; kaTTeboggu; boggu ,,,borin2013ids
telS02_100,tel,S02_100,naramaanawuDu,,,borin2013ids
telS02_210,tel,S02_210,maniSi;,,,borin2013ids
telS02_220,tel,S02_220,angana; atiwa; aliweeNi; aaDadi; tiigabooDi; togakaNTi; dayta; nawala; naari; polati; pramada  ,,,borin2013ids
telS02_230,tel,S02_230,gaNDu,,,borin2013ids
telS02_240,tel,S02_240,peNTi,,,borin2013ids
telS02_250,tel,S02_250,abbaayi; kurra,,,borin2013ids
telS02_251,tel,S02_251,kiśooruDu; taruNuDu; nawayuwakuDu; yawwanuDu; yuwakuDu,,,borin2013ids
telS02_260,tel,S02_260,aaDaboTTe; kiśoori; kurradi; ammaayi,,,borin2013ids
telS02_261,tel,S02_261,gubbeta,,,borin2013ids
telS02_270,tel,S02_270,kasukaaya,,,borin2013ids
telS02_280,tel,S02_280,bucci paapa,,,borin2013ids
telS02_310,tel,S02_310,kaantuDu; jiiwiteeśuDu ; dhawuDu; naathuDu; pati; bharta,,,borin2013ids
telS02_320,tel,S02_320,aalu; uuDha; kaLatram; jaani; bhaarya,,,borin2013ids
telS02_330,tel,S02_330,peLL aaDu; karagrahaNam ceeyu; ceTTapaTTu; pariNayam aaDu,,,borin2013ids
telS02_340,tel,S02_340,peLLi,,,borin2013ids
telS02_341,tel,S02_341,wiDaakulu,,,borin2013ids
telS02_350,tel,S02_350,abba; ayya; janakuDu; taNDri; pita ,,,borin2013ids
telS02_360,tel,S02_360,amma,,,borin2013ids
telS02_370,tel,S02_370,tallidaNDrulu,,,borin2013ids
telS02_410,tel,S02_410,aatmajuDu; kumaaruDu; koDuku ,,,borin2013ids
telS02_420,tel,S02_420,ammaayi; aatmaja: kumaari,,,borin2013ids
telS02_444,tel,S02_444,agrajuDu; agrajuDu,,,borin2013ids
telS02_445,tel,S02_445,tammuDu,,,borin2013ids
telS02_450,tel,S02_450,bhagini,,,borin2013ids
telS02_454,tel,S02_454,akka,,,borin2013ids
telS02_455,tel,S02_455,cellelu,,,borin2013ids
telS02_458,tel,S02_458,kavalalu,,,borin2013ids
telS02_460,tel,S02_460,pitaamahuDu; maataamahuDu; taata,,,borin2013ids
telS02_461,tel,S02_461,mudusali; musalayya; wṛddhuDu; musali waaDu,,,borin2013ids
telS02_470,tel,S02_470,ammamma; awwa; naayanamma; baamma,,,borin2013ids
telS02_471,tel,S02_471,awwa; muttawwa; musalamma ,,,borin2013ids
telS02_480,tel,S02_480,dawhitruDu; pawtruDu; manumaDu,,,borin2013ids
telS02_490,tel,S02_490,dawhitri; pawtri; manumaraalu,,,borin2013ids
telS02_511,tel,S02_511,maama,,,borin2013ids
telS02_512,tel,S02_512,kakka; daaddayya,,,borin2013ids
telS02_520,tel,S02_520,pinatalli; meenatta,,,borin2013ids
telS02_521,tel,S02_521,peddamma; doDDamma; pinni,,,borin2013ids
telS02_522,tel,S02_522,atta,,,borin2013ids
telS02_530,tel,S02_530,meenalluDu,,,borin2013ids
telS02_540,tel,S02_540,meenakooDalu,,,borin2013ids
telS02_560,tel,S02_560,wamśapuurwikuDu,,,borin2013ids
telS02_570,tel,S02_570,awrasaputruDu; wamśasthuDu,,,borin2013ids
telS02_630,tel,S02_630,alluDu,,,borin2013ids
telS02_631,tel,S02_631,alluDu,,,borin2013ids
telS02_640,tel,S02_640,kooDalu; wadhuuTi ,,,borin2013ids
telS02_641,tel,S02_641,kooDalu; wadhuuTi ,,,borin2013ids
telS02_720,tel,S02_720,pinatalli; maaru[Ti]talli; sawatitalli,,,borin2013ids
telS02_750,tel,S02_750,anaatha,,,borin2013ids
telS02_760,tel,S02_760,kunka; tempi; muNDa,,,borin2013ids
telS02_770,tel,S02_770,widuruDu,,,borin2013ids
telS02_810,tel,S02_810,cuTTapakkaalu,,,borin2013ids
telS02_820,tel,S02_820,iNTillipaadi,,,borin2013ids
telS02_910,tel,S02_910,neenu,,,borin2013ids
telS02_920,tel,S02_920,niiwu,,,borin2013ids
telS02_941,tel,S02_941,manam,,,borin2013ids
telS02_942,tel,S02_942,meem[u],,,borin2013ids
telS02_950,tel,S02_950,miiru,,,borin2013ids
telS02_960,tel,S02_960,waaru; wiiru,,,borin2013ids
telS03_110,tel,S03_110,goDDu; jantuwu; tiryakku; duSTamṛgam .,,,borin2013ids
telS03_120,tel,S03_120,gaNDu,,,borin2013ids
telS03_130,tel,S03_130,peNTi,,,borin2013ids
telS03_150,tel,S03_150,pasugaNam,,,borin2013ids
telS03_160,tel,S03_160,kance; paccika; biiDu; meeta ,,,borin2013ids
telS03_180,tel,S03_180,gollawaaDu ; goopaal[ak]uDu,,,borin2013ids
telS03_190,tel,S03_190,laayam; saahiNam ,,,borin2013ids
telS03_200,tel,S03_200,sommulu,,,borin2013ids
telS03_210,tel,S03_210,aambootu; aabootu; ṛSabham; gooNi; wṛSabham ,,,borin2013ids
telS03_220,tel,S03_220,eddu,,,borin2013ids
telS03_230,tel,S03_230,goowu; paśuwu 2: ,,,borin2013ids
telS03_240,tel,S03_240,tuwwaayi; duDDe; duuDa ,,,borin2013ids
telS03_250,tel,S03_250,gorre,,,borin2013ids
telS03_260,tel,S03_260,uraNam; gorrepootu,,,borin2013ids
telS03_290,tel,S03_290,gorrepilla,,,borin2013ids
telS03_320,tel,S03_320,waraaham; waalumekam,,,borin2013ids
telS03_350,tel,S03_350,pandi,,,borin2013ids
telS03_360,tel,S03_360,meeka,,,borin2013ids
telS03_370,tel,S03_370,eeTa; meekapootu ,,,borin2013ids
telS03_380,tel,S03_380,meekapilla,,,borin2013ids
telS03_410,tel,S03_410,aśwam; keesari; gurram; ghooTakam; pancakalyaaNi,,,borin2013ids
telS03_420,tel,S03_420,magajaati aśwam ,,,borin2013ids
telS03_440,tel,S03_440,gooDiga,,,borin2013ids
telS03_450,tel,S03_450,gurrappilla,,,borin2013ids
telS03_460,tel,S03_460,kharam; gardabham,,,borin2013ids
